YYMM;YY;balance
1911;19;-3394
1911;19;-4798
1911;19;-4974
1911;19;-3484
1911;19;-1839
1911;19;-1670
1911;19;-1521
1911;19;-1057
1911;19;-369
1911;19;-1554
1911;19;-2217
1911;19;-5490
1911;19;-5804
1911;19;-7260
1911;19;-7506
1911;19;-6224
1911;19;-6338
1911;19;-6032
1911;19;-5908
1911;19;-5283
1911;19;-5028
1911;19;-5198
1911;19;-5398
1911;19;-6281
1911;19;-6313
1911;19;-5402
1911;19;-5280
1911;19;-4008
1911;19;-3874
1911;19;-3502
1911;19;-3548
1911;19;-3301
1911;19;-3415
1911;19;-3392
1911;19;-3786
1911;19;-5536
1911;19;-5656
1911;19;-4859
1911;19;-4718
1911;19;-3033
1911;19;-3235
1911;19;-2599
1911;19;-2605
1911;19;-3560
1911;19;-3716
1911;19;-5382
1911;19;-5258
1911;19;-4304
1911;19;-3611
1911;19;-2998
1911;19;-2646
1911;19;-2318
1911;19;-941
1911;19;-148
1911;19;-557
1911;19;-2001
1911;19;-3755
1911;19;-7375
1911;19;-7599
1911;19;-8838
1911;19;-8529
1911;19;-8669
1911;19;-8312
1911;19;-7518
1911;19;-7398
1911;19;-6430
1911;19;-7082
1911;19;-6736
1911;19;-6675
1911;19;-6543
1911;19;-6601
1911;19;-6310
1911;19;-6462
1911;19;-5413
1911;19;-5098
1911;19;-5407
1911;19;-5297
1911;19;-3943
1911;19;-3429
1911;19;-4997
1911;19;-5365
1911;19;-7404
1911;19;-7971
1911;19;-7382
1911;19;-7557
1911;19;-7221
1911;19;-6887
1911;19;-4780
1911;19;-4717
1911;19;-5474
1911;19;-6124
1911;19;-6426
1911;19;-6153
1911;19;-4771
1911;19;-3131
1911;19;-2879
1911;19;-2749
1911;19;-2212
1911;19;-1145
1911;19;-243
1911;19;-1658
1911;19;-2977
1911;19;-6317
1911;19;-5566
1911;19;-6042
1911;19;-6260
1911;19;-6428
1911;19;-6321
1911;19;-6035
1911;19;-6057
1911;19;-6178
1911;19;-5806
1911;19;-5213
1911;19;-5635
1911;19;-6255
1911;19;-5728
1911;19;-4477
1911;19;-4435
1911;19;-3276
1911;19;-3122
1911;19;-2946
1911;19;-2686
1911;19;-2599
1911;19;-1795
1911;19;-2637
1911;19;-3296
1911;19;-5380
1911;19;-5961
1911;19;-6043
1911;19;-5595
1911;19;-4752
1911;19;-4154
1911;19;-2544
1911;19;-2211
1911;19;-3692
1911;19;-4544
1911;19;-5382
1911;19;-4880
1911;19;-2232
1911;19;-1113
1911;19;-638
1911;19;-677
1911;19;-583
1911;19;-4449
1911;19;-4705
1911;19;-6595
1911;19;-6769
1911;19;-6057
1911;19;-6282
1911;19;-6175
1911;19;-6131
1911;19;-6201
1911;19;-5974
1911;19;-5597
1911;19;-5841
1911;19;-5443
1911;19;-5431
1911;19;-4535
1911;19;-4331
1911;19;-3529
1911;19;-3244
1911;19;-2445
1911;19;-2328
1911;19;-2204
1911;19;-1979
1911;19;-2630
1911;19;-3142
1911;19;-4540
1911;19;-4703
1911;19;-2630
1911;19;-2066
1911;19;-21
1911;19;-608
1911;19;-781
1911;19;-1472
1911;19;-869
1911;19;-739
1911;19;-857
1911;19;-289
1911;19;-193
1911;19;-187
1911;19;-302
1911;19;-1631
1911;19;-1537
1911;19;-739
1911;19;-769
1911;19;-743
1911;19;-191
1911;19;-207
1911;19;-2161
1911;19;-2209
1911;19;-1494
1911;19;-1224
1911;19;-21
1911;19;-642
1911;19;-1803
1911;19;-1933
1911;19;-2290
1911;19;-2406
1911;19;-2927
1911;19;-2617
1911;19;-1711
1911;19;-503
1911;19;-209
1911;19;-644
1911;19;-541
1911;19;-180
1911;19;-493
1911;19;-234
1911;19;-506
1911;19;-301
1911;19;-353
1911;19;-120
1912;19;-1986
1912;19;-2242
1912;19;-3954
1912;19;-3815
1912;19;-3070
1912;19;-3251
1912;19;-3368
1912;19;-3157
1912;19;-2285
1912;19;-2440
1912;19;-2749
1912;19;-2643
1912;19;-3288
1912;19;-3295
1912;19;-1725
1912;19;-1986
1912;19;-1440
1912;19;-1163
1912;19;-412
1912;19;-1872
1912;19;-1833
1912;19;-2092
1912;19;-2399
1912;19;-1902
1912;19;-1748
1912;19;-644
1912;19;-684
1912;19;-1870
1912;19;-2191
1912;19;-2998
1912;19;-2958
1912;19;-1737
1912;19;-1004
1912;19;-776
1912;19;-3554
1912;19;-3336
1912;19;-5168
1912;19;-5019
1912;19;-3644
1912;19;-3740
1912;19;-2634
1912;19;-2994
1912;19;-3730
1912;19;-3468
1912;19;-4176
1912;19;-4617
1912;19;-4365
1912;19;-4222
1912;19;-3344
1912;19;-3234
1912;19;-2431
1912;19;-2170
1912;19;-1445
1912;19;-1226
1912;19;-857
1912;19;-1040
1912;19;-2002
1912;19;-2587
1912;19;-3867
1912;19;-3855
1912;19;-2872
1912;19;-2854
1912;19;-1591
1912;19;-1799
1912;19;-1427
1912;19;-1688
1912;19;-2546
1912;19;-2957
1912;19;-3532
1912;19;-3534
1912;19;-2130
1912;19;-1326
1912;19;-508
1912;19;-1723
1912;19;-4782
1912;19;-4702
1912;19;-4119
1912;19;-3931
1912;19;-3271
1912;19;-3524
1912;19;-3565
1912;19;-3722
1912;19;-3749
1912;19;-3799
1912;19;-4217
1912;19;-4407
1912;19;-4555
1912;19;-4384
1912;19;-4055
1912;19;-4051
1912;19;-3025
1912;19;-2787
1912;19;-2385
1912;19;-2119
1912;19;-1084
1912;19;-677
1912;19;-2293
1912;19;-2493
1912;19;-4779
1912;19;-4914
1912;19;-5335
1912;19;-4461
1912;19;-3502
1912;19;-3521
1912;19;-3580
1912;19;-3804
1912;19;-4244
1912;19;-5113
1912;19;-5788
1912;19;-5540
1912;19;-4483
1912;19;-3722
1912;19;-3649
1912;19;-3370
1912;19;-3680
1912;19;-3051
1912;19;-1542
1912;19;-1400
1912;19;-1436
1912;19;-1405
1912;19;-2076
1912;19;-2304
1912;19;-4425
1912;19;-5103
1912;19;-4507
1912;19;-4512
1912;19;-5690
1912;19;-5455
1912;19;-5034
1912;19;-4962
1912;19;-4442
1912;19;-4171
1912;19;-3834
1912;19;-3920
1912;19;-4200
1912;19;-4081
1912;19;-2890
1912;19;-3771
1912;19;-2869
1912;19;-2732
1912;19;-2896
1912;19;-2938
1912;19;-3030
1912;19;-2818
1912;19;-4182
1912;19;-4394
1912;19;-5795
1912;19;-5877
1912;19;-5234
1912;19;-4542
1912;19;-4470
1912;19;-4115
1912;19;-3028
1912;19;-3051
1912;19;-3418
1912;19;-3930
1912;19;-3927
1912;19;-4418
1912;19;-2224
1912;19;-2132
1912;19;-960
1912;19;-1172
1912;19;-204
1912;19;-1710
1912;19;-2048
1912;19;-2793
1912;19;-2877
1912;19;-2160
1912;19;-2183
1912;19;-1668
1912;19;-1355
1912;19;-1333
1912;19;-1597
1912;19;-1016
1912;19;-1195
1912;19;-1151
1912;19;-1204
1912;19;-456
1912;19;-304
1912;19;-2316
1912;19;-1881
1912;19;-3039
1912;19;-2436
1912;19;-2115
1912;19;-2479
1912;19;-1248
1912;19;-938
1912;19;-360
1912;19;-471
1912;19;-1742
1912;19;-3324
1912;19;-2753
1912;19;-626
1912;19;-182
1912;19;-1154
1912;19;-1314
1912;19;-1666
1912;19;-1433
1912;19;-1312
1912;19;-1312
1912;19;-723
1912;19;-389
1912;19;-473
1912;19;-441
1912;19;-660
1912;19;-276
1912;19;-44
1912;19;-98
1912;19;-281
1912;19;-158
1912;19;-227
1912;19;-24
1912;19;-927
1912;19;-614
1912;19;-570
2001;20;-91
2001;20;-2618
2001;20;-2235
2001;20;-2490
2001;20;-2554
2001;20;-707
2001;20;-160
2001;20;-1317
2001;20;-1399
2001;20;-702
2001;20;-378
2001;20;-134
2001;20;-1118
2001;20;-3410
2001;20;-2875
2001;20;-2345
2001;20;-2225
2001;20;-1944
2001;20;-2077
2001;20;-1557
2001;20;-1676
2001;20;-2964
2001;20;-3338
2001;20;-2838
2001;20;-2906
2001;20;-1791
2001;20;-1714
2001;20;-255
2001;20;-291
2001;20;-656
2001;20;-1656
2001;20;-959
2001;20;-602
2001;20;-656
2001;20;-383
2001;20;-371
2001;20;-103
2001;20;-263
2001;20;-517
2001;20;-1354
2001;20;-1063
2001;20;-332
2001;20;-909
2001;20;-1039
2001;20;-2340
2001;20;-2603
2001;20;-1473
2001;20;-1491
2001;20;-2699
2001;20;-2692
2001;20;-2047
2001;20;-1749
2001;20;-87
2001;20;-1171
2001;20;-871
2001;20;-18
2001;20;-760
2001;20;-722
2003;20;-112
2003;20;-381
2003;20;-730
2003;20;-68
2003;20;-480
2003;20;-584
2004;20;-163
2004;20;-144
2004;20;-1289
2004;20;-1623
2004;20;-1203
2004;20;-440
2004;20;-52
2004;20;-2054
2004;20;-1931
2004;20;-2357
2004;20;-1883
2004;20;-1280
2004;20;-982
2004;20;-1674
2004;20;-1343
2005;20;-27
2006;20;-131
2006;20;-254
2006;20;-217
2006;20;-153
2006;20;-329
2006;20;-854
2006;20;-712
2006;20;-202
2006;20;-469
2006;20;-213
2006;20;-104
2006;20;-557
2006;20;-1399
2006;20;-1283
2006;20;-2125
2006;20;-1522
2006;20;-1560
2006;20;-2093
2006;20;-2460
2006;20;-3428
2006;20;-3496
2006;20;-2075
2006;20;-1857
2006;20;-1264
2006;20;-1041
2006;20;-863
2006;20;-589
2006;20;-167
2006;20;-319
2006;20;-666
2006;20;-1058
2006;20;-1682
2006;20;-2025
2006;20;-2501
2006;20;-2475
2006;20;-2902
2006;20;-1709
2006;20;-1573
2006;20;-996
2006;20;-790
2006;20;-243
2006;20;-158
2006;20;-441
2006;20;-1246
2006;20;-715
2006;20;-1885
2006;20;-1314
2006;20;-211
2006;20;-4
2006;20;-1946
2006;20;-1926
2006;20;-1803
2006;20;-573
2006;20;-1202
2006;20;-1904
2006;20;-2299
2006;20;-2643
2006;20;-3102
2006;20;-3384
2006;20;-3444
2006;20;-3738
2006;20;-2766
2006;20;-3064
2006;20;-2645
2006;20;-2461
2006;20;-2336
2006;20;-2005
2006;20;-1933
2006;20;-1307
2006;20;-1043
2006;20;-582
2006;20;-1553
2006;20;-717
2006;20;-1227
2006;20;-260
2006;20;-991
2006;20;-1169
2006;20;-835
2006;20;-396
2006;20;-1201
2006;20;-1918
2006;20;-1460
2006;20;-1824
2006;20;-2786
2006;20;-2796
2006;20;-2038
2006;20;-2167
2006;20;-1787
2006;20;-1434
2006;20;-744
2006;20;-190
2006;20;-907
2006;20;-691
2006;20;-51
2006;20;-607
2006;20;-960
2006;20;-374
2006;20;-113
2006;20;-171
2006;20;-56
2006;20;-601
2006;20;-1600
2006;20;-1571
2006;20;-423
2006;20;-76
2006;20;-784
2006;20;-1658
2006;20;-2660
2006;20;-2472
2006;20;-90
2006;20;-1158
2006;20;-1719
2006;20;-2414
2006;20;-2219
2006;20;-1846
2006;20;-1560
2006;20;-1323
2006;20;-1553
2006;20;-1584
2006;20;-1842
2006;20;-1481
2006;20;-1218
2006;20;-390
2006;20;-1359
2006;20;-2756
2006;20;-2436
2006;20;-1631
2006;20;-1208
2006;20;-1116
2006;20;-1588
2006;20;-3570
2006;20;-4229
2006;20;-3993
2007;20;-3625
2007;20;-569
2007;20;-180
2007;20;-625
2007;20;-1895
2007;20;-2383
2007;20;-2837
2007;20;-2987
2007;20;-2753
2007;20;-2776
2007;20;-3083
2007;20;-3450
2007;20;-3970
2007;20;-4288
2007;20;-3285
2007;20;-3167
2007;20;-3582
2007;20;-3458
2007;20;-3194
2007;20;-2859
2007;20;-2661
2007;20;-2798
2007;20;-1555
2007;20;-1427
2007;20;-1306
2007;20;-1066
2007;20;-1731
2007;20;-1690
2007;20;-841
2007;20;-558
2007;20;-214
2007;20;-381
2007;20;-2500
2007;20;-3388
2007;20;-3083
2007;20;-3883
2007;20;-914
2007;20;-1088
2007;20;-1585
2007;20;-2294
2007;20;-2678
2007;20;-2426
2007;20;-2432
2007;20;-2126
2007;20;-2373
2007;20;-2059
2007;20;-2418
2007;20;-3178
2007;20;-3119
2007;20;-2248
2007;20;-2273
2007;20;-2144
2007;20;-1714
2007;20;-1235
2007;20;-475
2007;20;-584
2007;20;-1879
2007;20;-1945
2007;20;-1374
2007;20;-292
2007;20;-138
2007;20;-136
2007;20;-525
2007;20;-6
2007;20;-59
2007;20;-17
2007;20;-714
2007;20;-1440
2007;20;-1378
2007;20;-163
2007;20;-46
2007;20;-267
2007;20;-115
2007;20;-308
2007;20;-788
2007;20;-826
2007;20;-347
2007;20;-754
2007;20;-848
2007;20;-1354
2007;20;-2157
2007;20;-2189
2007;20;-1884
2007;20;-868
2007;20;-1217
2007;20;-2067
2007;20;-1843
2007;20;-1799
2007;20;-1965
2007;20;-1648
2007;20;-1858
2007;20;-771
2007;20;-947
2007;20;-1104
2007;20;-775
2007;20;-189
2007;20;-1713
2007;20;-2717
2007;20;-2207
2007;20;-1936
2007;20;-1316
2007;20;-2140
2007;20;-2700
2007;20;-3138
2007;20;-3168
2007;20;-3610
2007;20;-3248
2007;20;-3104
2007;20;-3224
2007;20;-3511
2007;20;-2894
2007;20;-2763
2007;20;-869
2007;20;-1630
2007;20;-1020
2007;20;-1510
2007;20;-1100
2007;20;-640
2007;20;-459
2007;20;-282
2007;20;-308
2007;20;-625
2007;20;-1441
2007;20;-762
2007;20;-1906
2007;20;-1258
2007;20;-394
2007;20;-261
2007;20;-1847
2007;20;-2813
2007;20;-2932
2007;20;-2915
2007;20;-508
2007;20;-472
2007;20;-50
2007;20;-763
2007;20;-853
2007;20;-1178
2007;20;-197
2007;20;-519
2007;20;-845
2007;20;-353
2007;20;-951
2007;20;-1681
2007;20;-793
2007;20;-629
2007;20;-313
2007;20;-189
2007;20;-592
2007;20;-503
2007;20;-14
2007;20;-922
2007;20;-699
2007;20;-2796
2007;20;-2155
2007;20;-3016
2007;20;-2667
2007;20;-2271
2007;20;-1603
2007;20;-1908
2007;20;-2824
2007;20;-4642
2007;20;-5712
2007;20;-4940
2007;20;-4702
2007;20;-1784
2007;20;-888
2007;20;-235
2007;20;-1747
2007;20;-2084
2007;20;-3055
2007;20;-3298
2007;20;-3169
2007;20;-3207
2007;20;-3102
2007;20;-3013
2007;20;-3192
2007;20;-3201
2007;20;-3134
2007;20;-2968
2007;20;-2675
2007;20;-2700
2007;20;-2143
2007;20;-1647
2007;20;-1041
2007;20;-306
2007;20;-168
2007;20;-1131
2007;20;-1057
2007;20;-167
2007;20;-7
2007;20;-1228
2007;20;-2899
2007;20;-1688
2007;20;-1679
2007;20;-161
2007;20;-376
2007;20;-1590
2007;20;-2049
2007;20;-2543
2007;20;-3001
2007;20;-3258
2007;20;-3325
2007;20;-3293
2007;20;-3505
2007;20;-4161
2007;20;-3898
2007;20;-2969
2007;20;-3158
2007;20;-2384
2007;20;-2313
2007;20;-2062
2007;20;-1231
2007;20;-1006
2007;20;-852
2007;20;-365
2007;20;-631
2007;20;-1052
2007;20;-1072
2007;20;-991
2007;20;-874
2007;20;-637
2007;20;-2253
2007;20;-2112
2007;20;-1784
2007;20;-73
2007;20;-310
2007;20;-460
2007;20;-1000
2007;20;-1159
2007;20;-1304
2007;20;-1574
2007;20;-1638
2007;20;-1637
2007;20;-593
2007;20;-481
2007;20;-394
2007;20;-211
2007;20;-95
2007;20;-178
2007;20;-442
2007;20;-478
2007;20;-475
2007;20;-9
2007;20;-156
2007;20;-130
2007;20;-357
2007;20;-508
2007;20;-856
2007;20;-873
2007;20;-778
2007;20;-463
2007;20;-73
2007;20;-83
2007;20;-723
2007;20;-171
2007;20;-100
2007;20;-24
2007;20;-565
2007;20;-670
2007;20;-806
2007;20;-892
2007;20;-85
2007;20;-330
2007;20;-249
2007;20;-158
2007;20;-190
2007;20;-325
2007;20;-531
2007;20;-743
2007;20;-1173
2007;20;-1254
2007;20;-1557
2007;20;-1651
2007;20;-109
2007;20;-331
2007;20;-235
2007;20;-283
2007;20;-755
2007;20;-46
2007;20;-292
2007;20;-294
2007;20;-910
2007;20;-1179
2007;20;-938
2007;20;-1038
2007;20;-1799
2007;20;-2045
2007;20;-2113
2007;20;-2331
2007;20;-1504
2007;20;-1195
2007;20;-509
2007;20;-583
2007;20;-858
2007;20;-446
2007;20;-227
2007;20;-121
2007;20;-49
2007;20;-949
2007;20;-614
2007;20;-1362
2007;20;-547
2007;20;-583
2007;20;-1283
2007;20;-855
2007;20;-653
2007;20;-341
2007;20;-815
2007;20;-1711
2007;20;-1393
2007;20;-1118
2007;20;-667
2007;20;-762
2007;20;-1237
2007;20;-1312
2007;20;-1120
2007;20;-1064
2007;20;-928
2007;20;-1140
2007;20;-1280
2007;20;-738
2007;20;-395
2007;20;-699
2007;20;-287
2007;20;-248
2007;20;-1448
2007;20;-1492
2007;20;-929
2007;20;-559
2007;20;-1069
2007;20;-1498
2007;20;-1385
2007;20;-1707
2007;20;-1059
2007;20;-1268
2007;20;-1259
2007;20;-1324
2007;20;-1332
2007;20;-1079
2007;20;-821
2007;20;-977
2007;20;-1308
2007;20;-1121
2007;20;-466
2007;20;-443
2007;20;-30
2007;20;-49
2007;20;-242
2007;20;-1089
2007;20;-1715
2007;20;-1680
2007;20;-1593
2007;20;-1022
2007;20;-348
2007;20;-494
2007;20;-1094
2007;20;-1694
2007;20;-1887
2007;20;-1995
2007;20;-2026
2007;20;-353
2007;20;-521
2007;20;-1411
2007;20;-1665
2007;20;-1650
2007;20;-1741
2007;20;-2454
2007;20;-2755
2007;20;-3683
2007;20;-3714
2007;20;-2858
2007;20;-3036
2007;20;-2722
2007;20;-2659
2007;20;-2513
2007;20;-2005
2007;20;-1973
2007;20;-1712
2007;20;-1052
2007;20;-1187
2007;20;-1640
2007;20;-1578
2007;20;-654
2007;20;-152
2007;20;-576
2007;20;-251
2007;20;-123
2007;20;-171
2007;20;-738
2007;20;-1164
2007;20;-1614
2007;20;-1728
2007;20;-1605
2007;20;-1699
2007;20;-2803
2007;20;-2654
2007;20;-1078
2007;20;-954
2007;20;-1164
2007;20;-1122
2007;20;-1257
2007;20;-1191
2007;20;-474
2007;20;-131
2007;20;-940
2007;20;-811
2007;20;-846
2007;20;-1032
2007;20;-334
2007;20;-1483
2007;20;-2825
2007;20;-2743
2008;20;-2211
2008;20;-277
2008;20;-1017
2008;20;-595
2008;20;-523
2008;20;-234
2008;20;-306
2008;20;-1495
2008;20;-2537
2008;20;-1214
2008;20;-794
2008;20;-394
2008;20;-660
2008;20;-1850
2008;20;-1780
2008;20;-417
2008;20;-888
2008;20;-752
2008;20;-815
2008;20;-443
2008;20;-427
2008;20;-193
2008;20;-324
2008;20;-361
2008;20;-1367
2008;20;-945
2008;20;-1663
2008;20;-1441
2008;20;-522
2008;20;-787
2008;20;-1334
2008;20;-1877
2008;20;-1992
2008;20;-2832
2008;20;-1469
2008;20;-962
2008;20;-292
2008;20;-396
2008;20;-611
2008;20;-859
2008;20;-1710
2008;20;-1628
2008;20;-727
2008;20;-547
2008;20;-538
2008;20;-153
2008;20;-468
2008;20;-233
2008;20;-141
2008;20;-778
2008;20;-1370
2008;20;-2371
2008;20;-1645
2008;20;-862
2008;20;-580
2008;20;-149
2008;20;-119
2008;20;-296
2008;20;-658
2008;20;-1472
2008;20;-1542
2008;20;-265
2008;20;-454
2008;20;-78
2008;20;-405
2008;20;-484
2008;20;-1280
2008;20;-1014
2008;20;-399
2008;20;-381
2008;20;-1801
2008;20;-2101
2008;20;-1688
2008;20;-1189
2008;20;-18
2008;20;-130
2008;20;-829
2008;20;-1337
2008;20;-1904
2008;20;-1928
2008;20;-1133
2008;20;-1248
2008;20;-1054
2008;20;-950
2008;20;-396
2008;20;-250
2008;20;-552
2008;20;-356
2008;20;-698
2008;20;-399
2008;20;-222
2008;20;-260
2008;20;-643
2008;20;-1391
2008;20;-596
2008;20;-215
2008;20;-408
2008;20;-748
2008;20;-310
2008;20;-417
2008;20;-619
2008;20;-431
2008;20;-155
2008;20;-233
2008;20;-371
2008;20;-380
2008;20;-438
2008;20;-286
2008;20;-90
2008;20;-812
2008;20;-726
2008;20;-782
2008;20;-97
2008;20;-491
2008;20;-280
2008;20;-83
2008;20;-792
2008;20;-1168
2008;20;-355
2008;20;-150
2008;20;-343
2008;20;-251
2008;20;-1143
2008;20;-1234
2008;20;-174
2008;20;-141
2008;20;-571
2008;20;-50
2008;20;-1004
2008;20;-780
2008;20;-432
2008;20;-254
2008;20;-1538
2008;20;-2878
2008;20;-3521
2008;20;-4207
2008;20;-1439
2008;20;-327
2008;20;-51
2008;20;-298
2008;20;-180
2008;20;-337
2008;20;-273
2008;20;-644
2008;20;-800
2008;20;-754
2008;20;-1174
2008;20;-2089
2008;20;-2200
2008;20;-3412
2008;20;-3636
2008;20;-1888
2008;20;-885
2008;20;-652
2008;20;-1202
2008;20;-582
2008;20;-34
2008;20;-1538
2008;20;-2173
2008;20;-3090
2008;20;-3701
2008;20;-4334
2008;20;-4649
2008;20;-4718
2008;20;-4771
2008;20;-4481
2008;20;-4391
2008;20;-4365
2008;20;-4472
2008;20;-3635
2008;20;-3567
2008;20;-2657
2008;20;-2605
2008;20;-2115
2008;20;-1344
2008;20;-440
2008;20;-209
2008;20;-55
2008;20;-274
2008;20;-290
2008;20;-151
2008;20;-660
2008;20;-1718
2008;20;-1970
2008;20;-1680
2008;20;-1851
2008;20;-1388
2008;20;-1532
2008;20;-1847
2008;20;-2136
2008;20;-2733
2008;20;-2431
2008;20;-1587
2008;20;-924
2008;20;-292
2008;20;-544
2008;20;-1076
2008;20;-610
2008;20;-619
2008;20;-1003
2008;20;-2293
2008;20;-2787
2008;20;-3088
2008;20;-394
2008;20;-346
2008;20;-427
2008;20;-522
2008;20;-772
2008;20;-1250
2008;20;-1736
2008;20;-2138
2008;20;-1047
2008;20;-307
2008;20;-880
2008;20;-1304
2008;20;-998
2008;20;-288
2008;20;-1337
2008;20;-1730
2008;20;-1643
2008;20;-401
2008;20;-808
2008;20;-1064
2008;20;-1511
2008;20;-1510
2008;20;-1708
2008;20;-1488
2008;20;-1883
2008;20;-2488
2008;20;-2578
2008;20;-1728
2008;20;-1997
2008;20;-1764
2008;20;-887
2008;20;-791
2008;20;-113
2008;20;-2003
2008;20;-1754
2008;20;-1603
2008;20;-1484
2008;20;-1859
2008;20;-3007
2008;20;-2446
2008;20;-2885
2008;20;-3530
2008;20;-4600
2008;20;-4489
2009;20;-4717
2009;20;-2696
2009;20;-1246
2009;20;-1594
2009;20;-1952
2009;20;-3208
2009;20;-3070
2009;20;-3851
2009;20;-4298
2009;20;-4309
2009;20;-4659
2009;20;-3971
2009;20;-3739
2009;20;-3594
2009;20;-3817
2009;20;-4438
2009;20;-4402
2009;20;-3112
2009;20;-3114
2009;20;-2646
2009;20;-2172
2009;20;-1865
2009;20;-1646
2009;20;-1002
2009;20;-789
2009;20;-504
2009;20;-105
2009;20;-1268
2009;20;-1508
2009;20;-2247
2009;20;-1996
2009;20;-1079
2009;20;-1671
2009;20;-1636
2009;20;-1756
2009;20;-1903
2009;20;-3186
2009;20;-3667
2009;20;-3529
2009;20;-1475
2009;20;-136
2009;20;-1572
2009;20;-2199
2009;20;-3057
2009;20;-3403
2009;20;-3875
2009;20;-4695
2009;20;-4389
2009;20;-4688
2009;20;-4694
2009;20;-5323
2009;20;-4965
2009;20;-5401
2009;20;-5806
2009;20;-5272
2009;20;-4116
2009;20;-4115
2009;20;-3776
2009;20;-3452
2009;20;-2484
2009;20;-1932
2009;20;-1271
2009;20;-1066
2009;20;-1299
2009;20;-964
2009;20;-2445
2009;20;-2062
2009;20;-2337
2009;20;-1950
2009;20;-2510
2009;20;-3319
2009;20;-2979
2009;20;-3305
2009;20;-3631
2009;20;-4861
2009;20;-5028
2009;20;-4894
2009;20;-3081
2009;20;-1733
2009;20;-152
2009;20;-187
2009;20;-160
2009;20;-1635
2009;20;-1739
2009;20;-3128
2009;20;-3888
2009;20;-4417
2009;20;-5097
2009;20;-4488
2009;20;-4732
2009;20;-3892
2009;20;-4107
2009;20;-3570
2009;20;-3934
2009;20;-3648
2009;20;-3507
2009;20;-2135
2009;20;-2411
2009;20;-2325
2009;20;-2046
2009;20;-872
2009;20;-634
2009;20;-439
2009;20;-413
2009;20;-1637
2009;20;-1792
2009;20;-3934
2009;20;-4664
2009;20;-6017
2009;20;-5362
2009;20;-4574
2009;20;-4740
2009;20;-3883
2009;20;-3622
2009;20;-4261
2009;20;-5110
2009;20;-5518
2009;20;-5039
2009;20;-2794
2009;20;-1559
2009;20;-1008
2009;20;-890
2009;20;-291
2009;20;-906
2009;20;-3205
2009;20;-4405
2009;20;-5705
2009;20;-5500
2009;20;-5988
2009;20;-6105
2009;20;-6359
2009;20;-6229
2009;20;-5382
2009;20;-5523
2009;20;-5492
2009;20;-5577
2009;20;-5769
2009;20;-5647
2009;20;-4322
2009;20;-4172
2009;20;-3728
2009;20;-3328
2009;20;-2883
2009;20;-2292
2009;20;-2179
2009;20;-2088
2009;20;-2835
2009;20;-2927
2009;20;-4337
2009;20;-3928
2009;20;-4242
2009;20;-3568
2009;20;-3840
2009;20;-4421
2009;20;-2989
2009;20;-3656
2009;20;-4667
2009;20;-5778
2009;20;-4696
2009;20;-3702
2009;20;-1006
2009;20;-291
2009;20;-627
2009;20;-794
2009;20;-1102
2009;20;-1146
2009;20;-1255
2009;20;-979
2009;20;-1748
2009;20;-2380
2009;20;-1983
2009;20;-526
2009;20;-148
2009;20;-238
2009;20;-35
2009;20;-688
2009;20;-1269
2009;20;-124
2009;20;-372
2009;20;-1313
2009;20;-2613
2009;20;-2539
2009;20;-2605
2009;20;-654
2009;20;-341
2009;20;-474
2009;20;-373
2009;20;-405
2009;20;-940
2009;20;-679
2009;20;-591
2009;20;-1638
2009;20;-2364
2009;20;-2980
2009;20;-2883
2009;20;-1190
2009;20;-838
2009;20;-1426
2009;20;-1102
2009;20;-2131
2009;20;-1690
2009;20;-246
2009;20;-634
2009;20;-1047
2009;20;-2059
2009;20;-1923
2009;20;-1981
2009;20;-148
2009;20;-2139
2009;20;-2438
2009;20;-2902
2009;20;-3602
2009;20;-3892
2009;20;-4446
2009;20;-3936
2009;20;-4448
2009;20;-4234
2009;20;-4515
2009;20;-4393
2009;20;-4479
2009;20;-3307
2009;20;-3576
2009;20;-3135
2009;20;-2726
2009;20;-2322
2009;20;-1842
2009;20;-1704
2009;20;-1239
2009;20;-1271
2009;20;-572
2009;20;-2115
2009;20;-2294
2009;20;-2878
2009;20;-2911
2009;20;-3583
2009;20;-3882
2009;20;-3091
2009;20;-3265
2009;20;-3925
2009;20;-5027
2009;20;-4255
2009;20;-3589
2009;20;-1302
2009;20;-261
2009;20;-1598
2009;20;-2290
2009;20;-4558
2009;20;-5098
2009;20;-5958
2009;20;-5723
2009;20;-5422
2009;20;-5689
2009;20;-5062
2009;20;-5147
2009;20;-5064
2009;20;-5439
2009;20;-4814
2009;20;-4586
2009;20;-4130
2009;20;-4393
2009;20;-4003
2009;20;-3609
2009;20;-2970
2009;20;-2798
2009;20;-2435
2009;20;-2387
2009;20;-3294
2009;20;-2443
2009;20;-4936
2009;20;-4361
2009;20;-4758
2009;20;-4284
2009;20;-4798
2009;20;-4885
2009;20;-4534
2009;20;-4879
2009;20;-5101
2009;20;-5842
2009;20;-5857
2009;20;-5194
2009;20;-2387
2009;20;-1641
2009;20;-398
2009;20;-273
2009;20;-307
2009;20;-718
2009;20;-2431
2009;20;-4109
2009;20;-4787
2009;20;-6068
2009;20;-6404
2009;20;-6187
2009;20;-5996
2009;20;-4803
2009;20;-5357
2009;20;-5148
2009;20;-5912
2009;20;-6166
2009;20;-6011
2009;20;-4951
2009;20;-4995
2009;20;-4551
2009;20;-4162
2009;20;-3804
2009;20;-3747
2009;20;-2938
2009;20;-2917
2009;20;-3242
2009;20;-3328
